"CountryCode","SeriesCode","Year","DESCRIPTION",
"JPN","SH.STA.OWAD.ZS","YR2002","Plausible bound is 19.8 - 23",
"JPN","SH.STA.OWAD.ZS","YR2003","Plausible bound is 20.1 - 23.4",
"JPN","SH.STA.OWAD.ZS","YR2004","Plausible bound is 20.5 - 23.8",
"JPN","SH.STA.OWAD.ZS","YR2005","Plausible bound is 20.9 - 24.3",
"JPN","SH.STA.OWAD.ZS","YR2006","Plausible bound is 21.3 - 24.8",
"JPN","SH.STA.OWAD.ZS","YR2007","Plausible bound is 21.7 - 25.3",
"JPN","SH.STA.OWAD.ZS","YR2008","Plausible bound is 22.1 - 25.8",
"JPN","SH.STA.OWAD.ZS","YR2009","Plausible bound is 22.4 - 26.4",
"JPN","SH.STA.OWAD.ZS","YR2010","Plausible bound is 22.7 - 27",
"JPN","SH.STA.OWAD.ZS","YR2011","Plausible bound is 23.1 - 27.5",
"JPN","SH.STA.OWAD.ZS","YR2012","Plausible bound is 23.3 - 28",
"JPN","SH.STA.OWAD.ZS","YR2013","Plausible bound is 23.5 - 28.6",
"JPN","SH.STA.OWAD.ZS","YR2014","Plausible bound is 23.7 - 29.2",
"JPN","SH.STA.OWAD.ZS","YR2015","Plausible bound is 23.9 - 29.8",
"JPN","SH.STA.OWAD.ZS","YR2016","Plausible bound is 24.1 - 30.4",
"JPN","SI.DST.FRST.20","YR2008","Estimated from unit-record income data.",
"JPN","SI.DST.FRST.20","YR2010","Estimated from unit-record income data.",
"JPN","SI.DST.FRST.20","YR2013","Estimated from unit-record income data.",
"JPN","SI.POV.GINI","YR2008","Estimated from unit-record income data.",
"JPN","SI.POV.GINI","YR2010","Estimated from unit-record income data.",
"JPN","SI.POV.GINI","YR2013","Estimated from unit-record income data.",
"JPN","SN.ITK.DEFC.ZS","YR2000","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2001","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2002","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2003","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2004","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2005","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2006","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2007","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2008","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2009","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2011","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2012","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2013","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2014","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2015","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2016","Proportion of undernourished less than 2.5 percent.",
"JPN","SN.ITK.DEFC.ZS","YR2017","Proportion of undernourished less than 2.5 percent.",
"KAZ","IT.NET.USER.ZS","YR2007","Source: Ministry of the Republic of Kazakhstan for Communications and Information",
"KAZ","IT.NET.USER.ZS","YR2008","Source: Ministry of the Republic of Kazakhstan for Communications and Information",
"KAZ","IT.NET.USER.ZS","YR2009","Source: Ministry of the Republic of Kazakhstan for Communications and Information",
"KAZ","IT.NET.USER.ZS","YR2010","Source: The Agency of the Republic of Kazakhstan on Statistics;Note: According to annual sample surveys. Population age 16-74.",
"KAZ","IT.NET.USER.ZS","YR2011","Source: The Agency of the Republic of Kazakhstan on Statistics",
"KAZ","IT.NET.USER.ZS","YR2012","Source: Agency of the Republic of Kazakhstan on Statistics.",
"KAZ","IT.NET.USER.ZS","YR2013","Source: Agency of the Republic of Kazakhstan on Statistics.",
"KAZ","IT.NET.USER.ZS","YR2014","Source: ITU estimate.",
"KAZ","IT.NET.USER.ZS","YR2015","Source: Ministry of National Economy Committee on Statistics.;Note: Population age 6-74.",
"KAZ","IT.NET.USER.ZS","YR2016","Source: Committee on Statistics; Ministry of National Economy of the Republic of Kazakhstan",
"KAZ","IT.NET.USER.ZS","YR2017","Source: Committee on Statistics; Ministry of National Economy of the Republic of Kazakhstan",
"KAZ","IT.NET.USER.ZS","YR2018","Source: Committee on Statistics; Ministry of National Economy of the Republic of Kazakhstan",
"KAZ","SE.ADT.LITR.ZS","YR2010","UIS estimate",
"KAZ","SE.ADT.LITR.ZS","YR2018","UIS estimate",
"KAZ","SH.DYN.MORT","YR1971","Uncertainty bound is 69.1 - 103.1",
"KAZ","SH.DYN.MORT","YR1972","Uncertainty bound is 69 - 98.4",
"KAZ","SH.DYN.MORT","YR1973","Uncertainty bound is 68.6 - 94.7",
"KAZ","SH.DYN.MORT","YR1974","Uncertainty bound is 67.9 - 91.8",
"KAZ","SH.DYN.MORT","YR1975","Uncertainty bound is 67.2 - 89.1",
"KAZ","SH.DYN.MORT","YR1976","Uncertainty bound is 66.6 - 86.6",
"KAZ","SH.DYN.MORT","YR1977","Uncertainty bound is 66 - 84.4",
"KAZ","SH.DYN.MORT","YR1978","Uncertainty bound is 65.3 - 82.5",
"KAZ","SH.DYN.MORT","YR1979","Uncertainty bound is 64.1 - 80.4",
"KAZ","SH.DYN.MORT","YR1980","Uncertainty bound is 62.6 - 78",
"KAZ","SH.DYN.MORT","YR1981","Uncertainty bound is 60.8 - 75.6",
"KAZ","SH.DYN.MORT","YR1982","Uncertainty bound is 58.8 - 73.2",
"KAZ","SH.DYN.MORT","YR1983","Uncertainty bound is 56.8 - 70.8",
"KAZ","SH.DYN.MORT","YR1984","Uncertainty bound is 54.9 - 68.3",
"KAZ","SH.DYN.MORT","YR1985","Uncertainty bound is 53.2 - 65.8",
"KAZ","SH.DYN.MORT","YR1986","Uncertainty bound is 51.7 - 63.5",
"KAZ","SH.DYN.MORT","YR1987","Uncertainty bound is 50.4 - 61.2",
"KAZ","SH.DYN.MORT","YR1988","Uncertainty bound is 49.2 - 59.3",
"KAZ","SH.DYN.MORT","YR1989","Uncertainty bound is 48.2 - 57.9",
"KAZ","SH.DYN.MORT","YR1990","Uncertainty bound is 47.6 - 57.3",
"KAZ","SH.DYN.MORT","YR1991","Uncertainty bound is 47.3 - 57.4",
"KAZ","SH.DYN.MORT","YR1992","Uncertainty bound is 47.4 - 57.7",
"KAZ","SH.DYN.MORT","YR1993","Uncertainty bound is 47.9 - 58.2",
"KAZ","SH.DYN.MORT","YR1994","Uncertainty bound is 48.3 - 58.4",
"KAZ","SH.DYN.MORT","YR1995","Uncertainty bound is 48.1 - 57.9",
"KAZ","SH.DYN.MORT","YR1996","Uncertainty bound is 47.2 - 56.6",
"KAZ","SH.DYN.MORT","YR1997","Uncertainty bound is 45.8 - 54.6",
"KAZ","SH.DYN.MORT","YR1998","Uncertainty bound is 43.9 - 52.1",
"KAZ","SH.DYN.MORT","YR1999","Uncertainty bound is 41.7 - 49.4",
"KAZ","SH.DYN.MORT","YR2000","Uncertainty bound is 39.3 - 46.6",
"KAZ","SH.DYN.MORT","YR2001","Uncertainty bound is 36.9 - 43.9",
"KAZ","SH.DYN.MORT","YR2002","Uncertainty bound is 34.7 - 41.3",
"KAZ","SH.DYN.MORT","YR2003","Uncertainty bound is 32.7 - 38.8",
"KAZ","SH.DYN.MORT","YR2004","Uncertainty bound is 30.9 - 36.3",
"KAZ","SH.DYN.MORT","YR2005","Uncertainty bound is 29.2 - 33.6",
"KAZ","SH.DYN.MORT","YR2006","Uncertainty bound is 27.5 - 30.8",
"KAZ","SH.DYN.MORT","YR2007","Uncertainty bound is 25.8 - 28.1",
"KAZ","SH.DYN.MORT","YR2008","Uncertainty bound is 23.9 - 25.4",
"KAZ","SH.DYN.MORT","YR2009","Uncertainty bound is 21.9 - 22.9",
"KAZ","SH.DYN.MORT","YR2010","Uncertainty bound is 19.8 - 20.7",
"KAZ","SH.DYN.MORT","YR2011","Uncertainty bound is 17.8 - 18.5",
"KAZ","SH.DYN.MORT","YR2012","Uncertainty bound is 15.9 - 16.6",
"KAZ","SH.DYN.MORT","YR2013","Uncertainty bound is 14.2 - 14.8",
"KAZ","SH.DYN.MORT","YR2014","Uncertainty bound is 12.8 - 13.4",
"KAZ","SH.DYN.MORT","YR2015","Uncertainty bound is 11.6 - 12.2",
"KAZ","SH.DYN.MORT","YR2016","Uncertainty bound is 10.8 - 11.3",
"KAZ","SH.DYN.MORT","YR2017","Uncertainty bound is 10.2 - 10.6",
"KAZ","SH.DYN.MORT","YR2018","Uncertainty bound is 9.6 - 10.3",
"KAZ","SH.STA.OWAD.ZS","YR1975","Plausible bound is 24.4 - 38.8",
"KAZ","SH.STA.OWAD.ZS","YR1976","Plausible bound is 25.1 - 39.2",
"KAZ","SH.STA.OWAD.ZS","YR1977","Plausible bound is 25.9 - 39.6",
"KAZ","SH.STA.OWAD.ZS","YR1978","Plausible bound is 26.7 - 39.9",
"KAZ","SH.STA.OWAD.ZS","YR1979","Plausible bound is 27.4 - 40.3",
"KAZ","SH.STA.OWAD.ZS","YR1980","Plausible bound is 28 - 40.6",
"KAZ","SH.STA.OWAD.ZS","YR1981","Plausible bound is 28.8 - 41",
"KAZ","SH.STA.OWAD.ZS","YR1982","Plausible bound is 29.4 - 41.3",
"KAZ","SH.STA.OWAD.ZS","YR1983","Plausible bound is 30.1 - 41.7",
"KAZ","SH.STA.OWAD.ZS","YR1984","Plausible bound is 30.7 - 42.2",
"KAZ","SH.STA.OWAD.ZS","YR1985","Plausible bound is 31.4 - 42.7",
"KAZ","SH.STA.OWAD.ZS","YR1986","Plausible bound is 32 - 43.1",
"KAZ","SH.STA.OWAD.ZS","YR1987","Plausible bound is 32.6 - 43.5",
"KAZ","SH.STA.OWAD.ZS","YR1988","Plausible bound is 33.3 - 44",
"KAZ","SH.STA.OWAD.ZS","YR1989","Plausible bound is 33.9 - 44.4",
"KAZ","SH.STA.OWAD.ZS","YR1990","Plausible bound is 34.5 - 44.9",
"KAZ","SH.STA.OWAD.ZS","YR1991","Plausible bound is 35.1 - 45.4",
"KAZ","SH.STA.OWAD.ZS","YR1992","Plausible bound is 35.7 - 45.8",
"KAZ","SH.STA.OWAD.ZS","YR1993","Plausible bound is 36.2 - 46.2",
"KAZ","SH.STA.OWAD.ZS","YR1994","Plausible bound is 36.8 - 46.6",
"KAZ","SH.STA.OWAD.ZS","YR1995","Plausible bound is 37.3 - 47.1",
"KAZ","SH.STA.OWAD.ZS","YR1996","Plausible bound is 37.9 - 47.5",
"KAZ","SH.STA.OWAD.ZS","YR1997","Plausible bound is 38.4 - 48",
"KAZ","SH.STA.OWAD.ZS","YR1998","Plausible bound is 39 - 48.4",
"KAZ","SH.STA.OWAD.ZS","YR1999","Plausible bound is 39.6 - 48.8",
"KAZ","SH.STA.OWAD.ZS","YR2000","Plausible bound is 40.2 - 49.3",
"KAZ","SH.STA.OWAD.ZS","YR2001","Plausible bound is 40.8 - 49.7",
"KAZ","SH.STA.OWAD.ZS","YR2002","Plausible bound is 41.4 - 50.1",
"KAZ","SH.STA.OWAD.ZS","YR2003","Plausible bound is 41.9 - 50.6",
"KAZ","SH.STA.OWAD.ZS","YR2004","Plausible bound is 42.5 - 51.1",
"KAZ","SH.STA.OWAD.ZS","YR2005","Plausible bound is 43.1 - 51.6",
"KAZ","SH.STA.OWAD.ZS","YR2006","Plausible bound is 43.7 - 52.1",
"KAZ","SH.STA.OWAD.ZS","YR2007","Plausible bound is 44.3 - 52.6",
"KAZ","SH.STA.OWAD.ZS","YR2008","Plausible bound is 44.8 - 53.1",
"KAZ","SH.STA.OWAD.ZS","YR2009","Plausible bound is 45.4 - 53.6",
"KAZ","SH.STA.OWAD.ZS","YR2010","Plausible bound is 45.9 - 54.1",
"KAZ","SH.STA.OWAD.ZS","YR2011","Plausible bound is 46.5 - 54.7",
"KAZ","SH.STA.OWAD.ZS","YR2012","Plausible bound is 47 - 55.4",
"KAZ","SH.STA.OWAD.ZS","YR2013","Plausible bound is 47.5 - 56.1",
"KAZ","SH.STA.OWAD.ZS","YR2014","Plausible bound is 47.9 - 56.8",
"KAZ","SH.STA.OWAD.ZS","YR2015","Plausible bound is 48.4 - 57.5",
"KAZ","SH.STA.OWAD.ZS","YR2016","Plausible bound is 48.8 - 58.3",
"KAZ","SI.DST.FRST.20","YR1996","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2001","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2002","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2003","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2004","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2005","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2006","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2007","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2008","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2009","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2010","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2011","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2012","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2013","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2014","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2015","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2016","Estimated from unit-record consumption data.",
"KAZ","SI.DST.FRST.20","YR2017","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR1996","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2001","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2002","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2003","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2004","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2005","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2006","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2007","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2008","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2009","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2010","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2011","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2012","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2013","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2014","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2015","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2016","Estimated from unit-record consumption data.",
"KAZ","SI.POV.GINI","YR2017","Estimated from unit-record consumption data.",
"KAZ","SI.POV.NAHC","YR2001","Source: Kazakhstan PA 2012 & official poverty tables published by the authority. Poverty line is absolute. World Bank estimate.",
"KAZ","SI.POV.NAHC","YR2002","Source: Kazakhstan PA 2012 & official poverty tables published by the authority. Poverty line is absolute. World Bank estimate.",
"KAZ","SI.POV.NAHC","YR2003","Source: Kazakhstan PA 2012 & official poverty tables published by the authority. Poverty line is absolute. World Bank estimate.",
"KAZ","SI.POV.NAHC","YR2004","Source: Kazakhstan PA 2012 & official poverty tables published by the authority. Poverty line is absolute. World Bank estimate.",
"KAZ","SI.POV.NAHC","YR2005","Source: Kazakhstan PA 2012 & official poverty tables published by the authority. Poverty line is absolute. World Bank estimate.",
"KAZ","SI.POV.NAHC","YR2006","Source: The Household Budget Survey of Kazakhstan. Poverty line is absolute. World Bank estimate.",
"KAZ","SI.POV.NAHC","YR2007","Source: The Household Budget Survey of Kazakhstan. Poverty line is absolute. World Bank estimate.",
"KAZ","SI.POV.NAHC","YR2008","Source: The Household Budget Survey of Kazakhstan. Poverty line is absolute. World Bank estimate.",
"KAZ","SI.POV.NAHC","YR2009","Source: The Household Budget Survey of Kazakhstan. Poverty line is absolute. World Bank estimate.",
"KAZ","SI.POV.NAHC","YR2010","Source: The Household Budget Survey of Kazakhstan. Poverty line is absolute. Government estimate.",
"KAZ","SI.POV.NAHC","YR2011","Source: The Household Budget Survey of Kazakhstan. Poverty line is absolute. Government estimate.",
"KAZ","SI.POV.NAHC","YR2012","Source: The Household Budget Survey of Kazakhstan. Poverty line is absolute. Government estimate.",
"KAZ","SI.POV.NAHC","YR2013","Source: The Household Budget Survey of Kazakhstan. Poverty line is absolute. Government estimate.",
"KAZ","SI.POV.NAHC","YR2014","Source: The Household Budget Survey of Kazakhstan. Poverty line is absolute. Government estimate.",
"KAZ","SI.POV.NAHC","YR2015","Source: The Household Budget Survey of Kazakhstan. Poverty line is absolute. Government estimate.",
"KAZ","SI.POV.NAHC","YR2016","Source: The Household Budget Survey of Kazakhstan. Poverty line is absolute. Government estimate.",
"KAZ","SI.POV.NAHC","YR2017","Source: The Household Budget Survey of Kazakhstan. Poverty line is absolute. Government estimate.",
"KAZ","SI.SPR.PCAP.ZG","YR2017","Estimated from individual consumption data. Growth rates are for the period of 2012-2017.",
"KAZ","SL.TLF.0714.ZS","YR1996","Living Standard Measurement Survey (LSMS).",
"KAZ","SL.TLF.0714.ZS","YR2006","Multiple Indicator Cluster Survey (MICS).",
"KAZ","SN.ITK.DEFC.ZS","YR2012","Proportion of undernourished less than 2.5 percent.",
"KAZ","SN.ITK.DEFC.ZS","YR2013","Proportion of undernourished less than 2.5 percent.",
"KAZ","SN.ITK.DEFC.ZS","YR2014","Proportion of undernourished less than 2.5 percent.",
"KAZ","SN.ITK.DEFC.ZS","YR2015","Proportion of undernourished less than 2.5 percent.",
"KAZ","SN.ITK.DEFC.ZS","YR2016","Proportion of undernourished less than 2.5 percent.",
"KAZ","SN.ITK.DEFC.ZS","YR2017","Proportion of undernourished less than 2.5 percent.",
"KAZ","SP.DYN.TFRT.IN","YR1981","Interpolated data.",
"KAZ","SP.DYN.TFRT.IN","YR1983","Interpolated data.",
"KAZ","SP.DYN.TFRT.IN","YR1984","Interpolated data.",
"KAZ","SP.DYN.TFRT.IN","YR1986","Interpolated data.",
"KAZ","SP.DYN.TFRT.IN","YR1991","Interpolated data.",
"KAZ","SP.DYN.TFRT.IN","YR1994","Interpolated data.",
"KAZ","SP.DYN.TFRT.IN","YR1996","Interpolated data.",
"KAZ","SP.DYN.TFRT.IN","YR2001","Interpolated data.",
"KAZ","SP.DYN.TFRT.IN","YR2016","Extrapolated assuming the same as previous year.",
"KAZ","SP.UWT.TFRT","YR1995","Source: Kazakhstan 1995 Demographic and Health Survey",
"KAZ","SP.UWT.TFRT","YR1999","Source: Kazakhstan 1999 Demographic and Health Survey",
"KAZ","SP.UWT.TFRT","YR2011","Infecundity measured, in part, with question on current use of contraception instead of ever use of contraception.Source: Kazakhstan 2010-2011 Multiple Indicator Cluster Survey",
"KAZ","SP.UWT.TFRT","YR2015","Source: Kazakhstan 2015 Multiple Indicator Cluster Survey",
"KAZ","SP.UWT.TFRT","YR2018","The fertility intention question refers to a three year period instead of a two year period.Source: Kazakhstan 2018 Gender and Generations Survey",
"KEN","IT.NET.USER.ZS","YR2006","Source: ITU estimate.",
"KEN","IT.NET.USER.ZS","YR2007","Source: ITU estimate.",
"KEN","IT.NET.USER.ZS","YR2008","Source: ITU estimate.",
"KEN","IT.NET.USER.ZS","YR2009","Source: KENYA NATIONAL BUREAU OF STATISTICS",
"KEN","IT.NET.USER.ZS","YR2010","Source: National Bureau of Statistics and Communications Commission of Kenya.",
"KEN","IT.NET.USER.ZS","YR2011","Source: ITU estimate.",
"KEN","IT.NET.USER.ZS","YR2012","Source: ITU estimate.",
"KEN","IT.NET.USER.ZS","YR2013","Source: ITU estimate.",
"KEN","IT.NET.USER.ZS","YR2014","Source: ITU estimate.",
"KEN","IT.NET.USER.ZS","YR2015","Source: KENYA NATIONAL BUREAU OF STATISTICS",
"KEN","IT.NET.USER.ZS","YR2016","Source: ITU",
"KEN","IT.NET.USER.ZS","YR2017","Source: ITU estimate.",
"KEN","SE.ADT.LITR.ZS","YR2007","UIS estimate",
"KEN","SE.ADT.LITR.ZS","YR2014","UIS estimate",
"KEN","SE.ADT.LITR.ZS","YR2018","UIS estimate",
"KEN","SE.ENR.PRSC.FM.ZS","YR2001","UIS estimate",
"KEN","SE.ENR.PRSC.FM.ZS","YR2004","UIS estimate",
"KEN","SE.ENR.PRSC.FM.ZS","YR2005","UIS estimate",
"KEN","SE.PRM.ENRR","YR2014","UIS estimate",
"KEN","SE.XPD.TOTL.GB.ZS","YR2002","UIS estimate",
"KEN","SE.XPD.TOTL.GB.ZS","YR2016","UIS estimate",
"KEN","SE.XPD.TOTL.GB.ZS","YR2017","UIS estimate",
"KEN","SE.XPD.TOTL.GB.ZS","YR2018","UIS estimate",
"KEN","SH.DYN.MORT","YR1960","Uncertainty bound is 182.3 - 215.9",
"KEN","SH.DYN.MORT","YR1961","Uncertainty bound is 175.4 - 205.9",
"KEN","SH.DYN.MORT","YR1962","Uncertainty bound is 169.3 - 197.4",
"KEN","SH.DYN.MORT","YR1963","Uncertainty bound is 164 - 189.9",
"KEN","SH.DYN.MORT","YR1964","Uncertainty bound is 159.7 - 183.8",
"KEN","SH.DYN.MORT","YR1965","Uncertainty bound is 156.3 - 179",
"KEN","SH.DYN.MORT","YR1966","Uncertainty bound is 153.5 - 175.2",
"KEN","SH.DYN.MORT","YR1967","Uncertainty bound is 150.9 - 171.7",
"KEN","SH.DYN.MORT","YR1968","Uncertainty bound is 148.2 - 168.4",
"KEN","SH.DYN.MORT","YR1969","Uncertainty bound is 145.4 - 164.9",
"KEN","SH.DYN.MORT","YR1970","Uncertainty bound is 142.4 - 161.4",
"KEN","SH.DYN.MORT","YR1971","Uncertainty bound is 139.2 - 157.8",
"KEN","SH.DYN.MORT","YR1972","Uncertainty bound is 135.8 - 154.1",
"KEN","SH.DYN.MORT","YR1973","Uncertainty bound is 132.1 - 149.9",
